epoch 0,  actor_loss: 135.2099,  critic_loss: 47.6246, cost_time: 5.7734, best_solution: 0,od: 5.5084, eqity: 4.0563,rad: 23.4291
epoch 36,  actor_loss: -35.5387,  critic_loss: 22.9355, cost_time: 5.1386, best_solution: [10.20777702331543],od: 4.1717, eqity: 3.4744,rad: 20.6074
epoch 37,  actor_loss: 35.2325,  critic_loss: 35.5841, cost_time: 5.9435, best_solution: [10.20777702331543],od: 6.6012, eqity: 5.5177,rad: 17.9705
epoch 38,  actor_loss: 81.6701,  critic_loss: 40.9490, cost_time: 5.5280, best_solution: [10.20777702331543],od: 7.6409, eqity: 4.9512,rad: 25.6651
epoch 39,  actor_loss: -9.8181,  critic_loss: 29.9569, cost_time: 6.2714, best_solution: [10.20777702331543],od: 5.5811, eqity: 5.0723,rad: 19.9242
epoch 40,  actor_loss: -38.9561,  critic_loss: 27.5197, cost_time: 5.3623, best_solution: [10.20777702331543],od: 4.0102, eqity: 2.7413,rad: 15.1489
epoch 41,  actor_loss: 46.5343,  critic_loss: 34.2394, cost_time: 5.1269, best_solution: [10.20777702331543],od: 6.5517, eqity: 4.1937,rad: 22.9998
epoch 42,  actor_loss: 59.7220,  critic_loss: 44.1821, cost_time: 5.8235, best_solution: [10.20777702331543],od: 7.0296, eqity: 4.9284,rad: 24.8467
epoch 43,  actor_loss: 152.6998,  critic_loss: 42.4051, cost_time: 5.7137, best_solution: [10.20777702331543],od: 10.5607, eqity: 7.0746,rad: 31.1973
10.560705019161105 7.0745509676635265 31.197291135787964
epoch 44,  actor_loss: 8.3362,  critic_loss: 23.1090, cost_time: 5.3808, best_solution: [12.275748252868652],od: 5.5685, eqity: 4.8387,rad: 22.2938
epoch 45,  actor_loss: -12.2482,  critic_loss: 23.5893, cost_time: 5.1118, best_solution: [12.275748252868652],od: 5.2817, eqity: 4.0570,rad: 10.9231
epoch 46,  actor_loss: -20.7313,  critic_loss: 20.4823, cost_time: 5.6567, best_solution: [12.275748252868652],od: 4.7317, eqity: 4.1956,rad: 20.4362
epoch 47,  actor_loss: 93.2565,  critic_loss: 53.7551, cost_time: 5.8532, best_solution: [12.275748252868652],od: 7.2243, eqity: 5.3604,rad: 21.2306
epoch 48,  actor_loss: 195.6881,  critic_loss: 52.9853, cost_time: 6.7468, best_solution: [12.275748252868652],od: 10.2845, eqity: 6.2895,rad: 26.2508
epoch 49,  actor_loss: 111.1185,  critic_loss: 67.2188, cost_time: 5.1513, best_solution: [12.275748252868652],od: 8.2474, eqity: 4.3813,rad: 23.6139
epoch 50,  actor_loss: 30.8283,  critic_loss: 36.8918, cost_time: 6.0823, best_solution: [12.275748252868652],od: 6.3745, eqity: 4.8087,rad: 19.2874
epoch 51,  actor_loss: 77.3099,  critic_loss: 54.5937, cost_time: 4.9196, best_solution: [12.275748252868652],od: 7.9351, eqity: 4.1922,rad: 25.1247
epoch 52,  actor_loss: 76.5585,  critic_loss: 34.0173, cost_time: 5.7917, best_solution: [12.275748252868652],od: 8.1729, eqity: 5.6190,rad: 23.9787
epoch 53,  actor_loss: 103.1809,  critic_loss: 60.4305, cost_time: 6.1543, best_solution: [12.275748252868652],od: 10.0791, eqity: 6.4098,rad: 22.0251
epoch 54,  actor_loss: -22.7667,  critic_loss: 39.3960, cost_time: 6.2576, best_solution: [12.275748252868652],od: 7.7188, eqity: 5.0908,rad: 21.5130
epoch 55,  actor_loss: -38.6889,  critic_loss: 43.7488, cost_time: 5.5470, best_solution: [12.275748252868652],od: 7.6951, eqity: 5.0587,rad: 19.9978
epoch 56,  actor_loss: -124.1366,  critic_loss: 42.3543, cost_time: 5.8294, best_solution: [12.275748252868652],od: 5.0466, eqity: 4.1812,rad: 24.1436
epoch 57,  actor_loss: -90.2905,  critic_loss: 36.7922, cost_time: 5.2737, best_solution: [12.275748252868652],od: 5.5261, eqity: 4.3219,rad: 17.2601
