epoch 0,  actor_loss: 257.4099,  critic_loss: 55.3905, cost_time: 39.4169, best_solution: 0,od: 6.4475, eqity: 6.3240,rad: 17.1025
epoch 36,  actor_loss: -96.3048,  critic_loss: 28.8642, cost_time: 12.6991, best_solution: [9.629310607910156],od: 4.3736, eqity: 4.1684,rad: 15.7721
epoch 37,  actor_loss: -47.7358,  critic_loss: 18.5496, cost_time: 1.6801, best_solution: [9.629310607910156],od: 4.8263, eqity: 5.6997,rad: 16.0345
epoch 38,  actor_loss: 103.2465,  critic_loss: 29.1774, cost_time: 1.7032, best_solution: [9.629310607910156],od: 11.2531, eqity: 9.1470,rad: 19.5685
11.25306065192126 9.147040128707886 19.568508744239807
epoch 39,  actor_loss: 1.3116,  critic_loss: 23.0487, cost_time: 1.8181, best_solution: [10.399789810180664],od: 5.0156, eqity: 5.6124,rad: 14.9777
epoch 40,  actor_loss: 54.4362,  critic_loss: 17.0793, cost_time: 32.8226, best_solution: [10.399789810180664],od: 5.1979, eqity: 6.7641,rad: 16.5769
epoch 41,  actor_loss: 72.6291,  critic_loss: 18.9423, cost_time: 43.9202, best_solution: [10.399789810180664],od: 7.8831, eqity: 7.3642,rad: 23.4518
epoch 42,  actor_loss: 80.9520,  critic_loss: 28.1576, cost_time: 37.6149, best_solution: [10.399789810180664],od: 6.6608, eqity: 7.2117,rad: 20.0954
epoch 43,  actor_loss: 22.4215,  critic_loss: 13.9620, cost_time: 39.0927, best_solution: [10.399789810180664],od: 4.5586, eqity: 6.9328,rad: 13.7448
epoch 44,  actor_loss: -36.6102,  critic_loss: 15.1232, cost_time: 35.3427, best_solution: [10.399789810180664],od: 6.9217, eqity: 5.1235,rad: 22.2202
epoch 45,  actor_loss: -16.3259,  critic_loss: 16.8380, cost_time: 37.4456, best_solution: [10.399789810180664],od: 5.7959, eqity: 5.5051,rad: 23.9651
epoch 46,  actor_loss: 68.3463,  critic_loss: 21.6490, cost_time: 39.4242, best_solution: [10.399789810180664],od: 7.5892, eqity: 7.8692,rad: 19.9978
epoch 47,  actor_loss: 129.4232,  critic_loss: 36.3323, cost_time: 42.7844, best_solution: [10.399789810180664],od: 8.9938, eqity: 8.2701,rad: 24.2371
epoch 48,  actor_loss: 24.1038,  critic_loss: 22.9537, cost_time: 18.3235, best_solution: [10.399789810180664],od: 6.6281, eqity: 5.6523,rad: 21.4018
epoch 49,  actor_loss: 42.5539,  critic_loss: 17.0145, cost_time: 1.8645, best_solution: [10.399789810180664],od: 7.0431, eqity: 6.6147,rad: 16.8289
epoch 50,  actor_loss: 109.8952,  critic_loss: 19.6258, cost_time: 13.1006, best_solution: [10.399789810180664],od: 8.2203, eqity: 8.2657,rad: 26.7028
epoch 51,  actor_loss: 63.0484,  critic_loss: 13.0207, cost_time: 1.7364, best_solution: [10.399789810180664],od: 5.8940, eqity: 7.1578,rad: 23.2579
epoch 52,  actor_loss: 86.1873,  critic_loss: 27.3782, cost_time: 1.6404, best_solution: [10.399789810180664],od: 8.5493, eqity: 7.4634,rad: 26.7028
epoch 53,  actor_loss: 23.9545,  critic_loss: 21.7287, cost_time: 16.5969, best_solution: [10.399789810180664],od: 6.8806, eqity: 6.3483,rad: 20.7922
epoch 54,  actor_loss: 43.2080,  critic_loss: 15.4694, cost_time: 39.0769, best_solution: [10.399789810180664],od: 8.8911, eqity: 7.6643,rad: 25.9084
epoch 55,  actor_loss: 111.2008,  critic_loss: 36.5661, cost_time: 42.1275, best_solution: [10.399789810180664],od: 10.6540, eqity: 9.2358,rad: 22.6483
10.654036099324003 9.235841050744057 22.648277044296265
epoch 56,  actor_loss: 17.3183,  critic_loss: 19.0941, cost_time: 41.6668, best_solution: [10.718904495239258],od: 7.8795, eqity: 6.4625,rad: 17.7993
epoch 57,  actor_loss: 55.3705,  critic_loss: 26.7106, cost_time: 40.1264, best_solution: [10.718904495239258],od: 9.5296, eqity: 7.3169,rad: 21.4154
epoch 58,  actor_loss: 146.9697,  critic_loss: 41.9287, cost_time: 42.9582, best_solution: [10.718904495239258],od: 10.1289, eqity: 9.3856,rad: 21.8539
epoch 59,  actor_loss: 63.1455,  critic_loss: 21.2896, cost_time: 41.8670, best_solution: [10.718904495239258],od: 7.1277, eqity: 6.8708,rad: 19.3973
epoch 60,  actor_loss: 129.8843,  critic_loss: 23.4940, cost_time: 43.1751, best_solution: [10.718904495239258],od: 13.3668, eqity: 9.7101,rad: 32.3461
13.366814431734383 9.7100776322186 32.34614634513855
epoch 61,  actor_loss: -0.9770,  critic_loss: 15.3678, cost_time: 19.8507, best_solution: [12.339357376098633],od: 5.6913, eqity: 6.6421,rad: 14.3545
epoch 62,  actor_loss: 64.9224,  critic_loss: 27.3460, cost_time: 3.3038, best_solution: [12.339357376098633],od: 10.1230, eqity: 8.0161,rad: 22.2190
epoch 63,  actor_loss: -2.9455,  critic_loss: 24.6900, cost_time: 11.2217, best_solution: [12.339357376098633],od: 7.4518, eqity: 6.0140,rad: 16.5665
epoch 64,  actor_loss: 95.1596,  critic_loss: 22.7053, cost_time: 1.7768, best_solution: [12.339357376098633],od: 8.9408, eqity: 8.3723,rad: 22.7459
epoch 65,  actor_loss: 85.6492,  critic_loss: 25.1878, cost_time: 1.9267, best_solution: [12.339357376098633],od: 6.0015, eqity: 7.8542,rad: 17.4676
epoch 66,  actor_loss: 26.2667,  critic_loss: 25.1166, cost_time: 23.6587, best_solution: [12.339357376098633],od: 5.1304, eqity: 6.2743,rad: 14.5392
epoch 67,  actor_loss: 13.0311,  critic_loss: 14.9560, cost_time: 33.3390, best_solution: [12.339357376098633],od: 6.6869, eqity: 5.7477,rad: 17.4902
epoch 68,  actor_loss: 46.4917,  critic_loss: 13.5790, cost_time: 37.1181, best_solution: [12.339357376098633],od: 8.4035, eqity: 6.5881,rad: 29.8896
epoch 69,  actor_loss: 126.2579,  critic_loss: 23.8623, cost_time: 41.6825, best_solution: [12.339357376098633],od: 9.1227, eqity: 8.6569,rad: 24.4908
epoch 70,  actor_loss: 137.0970,  critic_loss: 24.9964, cost_time: 41.9977, best_solution: [12.339357376098633],od: 12.5944, eqity: 9.9621,rad: 27.4972
epoch 71,  actor_loss: 14.9460,  critic_loss: 24.2543, cost_time: 37.8406, best_solution: [12.339357376098633],od: 7.2112, eqity: 6.0084,rad: 17.2737
epoch 72,  actor_loss: 111.7213,  critic_loss: 26.9168, cost_time: 41.3435, best_solution: [12.339357376098633],od: 11.1828, eqity: 10.1361,rad: 27.6684
epoch 73,  actor_loss: 107.3623,  critic_loss: 27.2401, cost_time: 46.5457, best_solution: [12.339357376098633],od: 11.8823, eqity: 10.4968,rad: 23.3555
epoch 74,  actor_loss: 6.9978,  critic_loss: 23.5836, cost_time: 23.7403, best_solution: [12.339357376098633],od: 9.4739, eqity: 8.9808,rad: 20.8099
epoch 75,  actor_loss: -40.3304,  critic_loss: 28.6187, cost_time: 5.0597, best_solution: [12.339357376098633],od: 11.4913, eqity: 7.9929,rad: 24.8467
epoch 76,  actor_loss: 39.8831,  critic_loss: 43.4098, cost_time: 9.8554, best_solution: [12.339357376098633],od: 11.8580, eqity: 9.7153,rad: 30.3189
epoch 77,  actor_loss: 17.2645,  critic_loss: 34.9136, cost_time: 4.3638, best_solution: [12.339357376098633],od: 10.1681, eqity: 8.4244,rad: 19.8266
epoch 78,  actor_loss: 27.4567,  critic_loss: 34.0428, cost_time: 1.6387, best_solution: [12.339357376098633],od: 8.5300, eqity: 7.6289,rad: 17.8173
epoch 79,  actor_loss: -5.0351,  critic_loss: 19.5710, cost_time: 20.1763, best_solution: [12.339357376098633],od: 6.0848, eqity: 5.4267,rad: 15.3142
epoch 80,  actor_loss: 81.6288,  critic_loss: 20.2712, cost_time: 41.3374, best_solution: [12.339357376098633],od: 9.1565, eqity: 7.5344,rad: 21.0595
epoch 81,  actor_loss: -5.3562,  critic_loss: 6.9392, cost_time: 33.2660, best_solution: [12.339357376098633],od: 1.9265, eqity: 4.5212,rad: 12.5211
epoch 82,  actor_loss: 145.4081,  critic_loss: 36.8972, cost_time: 43.6144, best_solution: [12.339357376098633],od: 8.8128, eqity: 7.2003,rad: 18.9538
epoch 83,  actor_loss: 111.7166,  critic_loss: 17.8144, cost_time: 41.6404, best_solution: [12.339357376098633],od: 4.3915, eqity: 7.0178,rad: 11.7040
epoch 84,  actor_loss: 232.9555,  critic_loss: 44.6007, cost_time: 43.2441, best_solution: [12.339357376098633],od: 11.8268, eqity: 9.8379,rad: 29.6085
epoch 85,  actor_loss: 184.7954,  critic_loss: 44.6535, cost_time: 42.3923, best_solution: [12.339357376098633],od: 9.9663, eqity: 8.7317,rad: 23.2579
epoch 86,  actor_loss: 91.7421,  critic_loss: 23.4257, cost_time: 37.9245, best_solution: [12.339357376098633],od: 9.6313, eqity: 7.3383,rad: 21.6779
epoch 87,  actor_loss: 156.1501,  critic_loss: 33.3735, cost_time: 23.6456, best_solution: [12.339357376098633],od: 12.7047, eqity: 9.0876,rad: 24.2371
epoch 88,  actor_loss: -9.1567,  critic_loss: 22.5446, cost_time: 1.7766, best_solution: [12.339357376098633],od: 4.8051, eqity: 5.4555,rad: 12.9504
